name,calledWithin,path,selector,importPath
Actions.tsx,Actions,../mono/libs/le-shared/redux-scenes/src/quiz/Summary/Summary/Actions.tsx,selectCurrentModule,@mono/le-shared/redux/platform/state/selectors
Actions.tsx,Actions,../mono/libs/le-shared/redux-scenes/src/quiz/Summary/Summary/Actions.tsx,selectCurrentEmodule,@mono/le-shared/redux/platform/state/entities/emodules/selectors
useFetchStudyGroup.ts,useFetchStudyGroup,../mono/libs/le-shared/redux-scenes/src/utils/useFetchStudyGroup.ts,selectIsAnonymous,@mono/le-shared/redux/state/currentUser/selectors
useFetchStudyGroup.ts,useFetchStudyGroup,../mono/libs/le-shared/redux-scenes/src/utils/useFetchStudyGroup.ts,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
useFetchStudyGroup.ts,useFetchStudyGroup,../mono/libs/le-shared/redux-scenes/src/utils/useFetchStudyGroup.ts,selectStudyGroupLoaded,@mono/le-shared/redux/platform/state/studyGroup/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectPathBySlug,@mono/le-shared/redux/state/entities/paths/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectTrackBySlug,@mono/le-shared/redux/state/entities/tracks/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectCurrentProjectIsInAIProjectHintsAllowlist,@mono/le-shared/redux/platform/state/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectIsProGold,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectIsProSilver,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectIsBusinessUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectIsContainerlessProject,@mono/le-shared/redux/platform/state/scenes/project/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectLocationParams,@mono/le-shared/redux/state/location/selectors
index.tsx,ProjectScene,../mono/libs/le-shared/redux-scenes/src/project/project/index.tsx,selectIsEnterpriseApplication,@mono/le-shared/redux/state/selectors
useShowLimitedBanner.ts,,../mono/libs/le-shared/redux-scenes/src/project/hooks/useShowLimitedBanner.ts,selectUserIsInRateLimitProjectsExperiment,@mono/le-shared/redux/state/currentUser/selectors
useShowLimitedBanner.ts,,../mono/libs/le-shared/redux-scenes/src/project/hooks/useShowLimitedBanner.ts,selectIsPro,@mono/le-shared/redux/state/currentUser/selectors
RateLimitSummaryBanner.tsx,,../mono/libs/le-shared/redux-scenes/src/project/RateLimitSummaryBanner.tsx,selectLocation,@mono/le-shared/redux/state/location/selectors
RateLimitSummaryBanner.tsx,,../mono/libs/le-shared/redux-scenes/src/project/RateLimitSummaryBanner.tsx,selectFreeProjectsLeft,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,CustomProjectScene,../mono/libs/le-shared/redux-scenes/src/customProject/index.tsx,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ChooseSandboxTypePage,../mono/libs/le-shared/redux-scenes/src/sandbox/ChooseSandboxTypePage/index.tsx,selectIsEnterprise,@mono/le-shared/redux/state/selectors
SandboxTypeCardLayout.tsx,SandboxTypeCardLayout,../mono/libs/le-shared/redux-scenes/src/sandbox/ChooseSandboxTypePage/SandboxTypeCardLayout.tsx,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,SandboxHeader,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/index.tsx,selectIsEnterprise,@mono/le-shared/redux/state/selectors
index.tsx,EnterpriseSandboxHeader,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/EnterpriseSandboxHeader/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,EnterpriseSandboxHeader,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/EnterpriseSandboxHeader/index.tsx,selectCurrentSandbox,@mono/le-shared/redux/state/workshop/sandboxes/selectors
Header.tsx,Header,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/Header.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
Header.tsx,Header,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/Header.tsx,selectCurrentSandbox,@mono/le-shared/redux/state/workshop/sandboxes/selectors
ShareDialog.tsx,ShareDialog,../mono/libs/le-shared/redux-scenes/src/sandbox/SandboxHeader/ShareDialog.tsx,selectCurrentSandbox,@mono/le-shared/redux/state/workshop/sandboxes/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectHasContentItemAccess,@mono/le-shared/redux/platform/state/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectIsAuthor,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectIsAnonymous,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectPaidExclusiveOverlayExperiment,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectIsInOptimizingProInterstitialsVariant,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ContainerlessContentItem,../mono/libs/le-shared/redux-scenes/src/containerlessContentItem/index.tsx,selectCurrentAuthorURL,@mono/le-shared/redux/platform/state/selectors
index.tsx,ExternalResource,../mono/libs/le-shared/redux-scenes/src/externalResource/ExternalResource/index.tsx,selectTrackingPageName,@mono/le-shared/redux/platform/state/tracking/selectors
index.tsx,ExternalResource,../mono/libs/le-shared/redux-scenes/src/externalResource/ExternalResource/index.tsx,selectContentContext,@mono/le-shared/redux/platform/state/selectors
index.tsx,LessonScene,../mono/libs/le-shared/redux-scenes/src/lesson/index.tsx,selectCurrentExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,LessonScene,../mono/libs/le-shared/redux-scenes/src/lesson/index.tsx,selectCurrentCheckpoint,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
index.tsx,LessonScene,../mono/libs/le-shared/redux-scenes/src/lesson/index.tsx,selectCurrentCheckpointIndex,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
index.tsx,LessonScene,../mono/libs/le-shared/redux-scenes/src/lesson/index.tsx,selectCurrentLessonExercises,@mono/le-shared/redux/platform/state/selectors
index.tsx,LessonScene,../mono/libs/le-shared/redux-scenes/src/lesson/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ExerciseScene,../mono/libs/le-shared/redux-scenes/src/lesson/exercise/index.tsx,selectTrackingPageNameAndContentIds,@mono/le-shared/redux/platform/state/tracking/selectors
hooks.tsx,useSetupCommand,../mono/libs/le-shared/redux-scenes/src/lesson/exercise/hooks.tsx,selectFarthestCheckpointForCurrentExercise,@mono/le-shared/redux/platform/state/entities/contentItemProgresses/selectors
EmbeddedVideoOverride.tsx,EmbeddedVideoOverride,../mono/libs/le-shared/redux-scenes/src/article/EmbeddedVideoOverride.tsx,selectTrackingPageNameAndContentIds,@mono/le-shared/redux/platform/state/tracking/selectors
article.tsx,Article,../mono/libs/le-shared/redux-scenes/src/article/article.tsx,selectTrackingPageNameAndContentIds,@mono/le-shared/redux/platform/state/tracking/selectors
index.tsx,Challenge,../mono/libs/le-shared/redux-scenes/src/challenge/index.tsx,selectIsAnonymous,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,Challenge,../mono/libs/le-shared/redux-scenes/src/challenge/index.tsx,selectIsProGold,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,Challenge,../mono/libs/le-shared/redux-scenes/src/challenge/index.tsx,selectIsInCodeChallengeV2Variant,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,CompletionInterstitial,../mono/libs/le-shared/redux-scenes/src/challenge/CompletionInterstitial/index.tsx,selectChallengeForumTopic,@mono/le-shared/redux/platform/state/forums/selectors
useCheckIfMobileModal.tsx,useCheckIfMobileModal,../mono/libs/le-shared/redux-scenes/src/helpers/useCheckIfMobileModal.tsx,selectCurrentContentItemComponents,@mono/le-shared/redux/platform/state/selectors
useCheckIfMobileModal.tsx,useCheckIfMobileModal,../mono/libs/le-shared/redux-scenes/src/helpers/useCheckIfMobileModal.tsx,selectHasOneTimeTrigger,@mono/le-shared/redux/state/currentUser/selectors
useCheckIfMobileModal.tsx,useCheckIfMobileModal,../mono/libs/le-shared/redux-scenes/src/helpers/useCheckIfMobileModal.tsx,selectMemberSince,@mono/le-shared/redux/state/currentUser/selectors
useContentItemWithSkills.ts,useContentItemWithSkills,../mono/libs/le-shared/redux-scenes/src/helpers/useContentItemWithSkills.ts,selectIsFeatureActive,@mono/le-shared/redux/state/features/selectors
useContentItemWithSkills.ts,useContentItemWithSkills,../mono/libs/le-shared/redux-scenes/src/helpers/useContentItemWithSkills.ts,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
useContentItemWithSkills.ts,useContentItemWithSkills,../mono/libs/le-shared/redux-scenes/src/helpers/useContentItemWithSkills.ts,selectCurrentUserId,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,Hint,../mono/libs/le-shared/redux-components/src/Hint/index.tsx,selectAILessonWalkthroughEligibleAndVariant,@mono/le-shared/redux/state/selectors
EnhancedHint.tsx,EnhancedHint,../mono/libs/le-shared/redux-components/src/Hint/EnhancedHint.tsx,selectUserInterfaceSettings,@mono/le-shared/redux/state/currentUser/selectors
LegacyHint.tsx,LegacyHint,../mono/libs/le-shared/redux-components/src/Hint/LegacyHint.tsx,selectUserInterfaceSettings,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,connect,../mono/libs/le-shared/redux-components/src/SessionProvider/index.tsx,selectIsAnonymous,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,connect,../mono/libs/le-shared/redux-components/src/SessionProvider/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
index.tsx,connect,../mono/libs/le-shared/redux-components/src/SessionProvider/index.tsx,selectCurrentContentItem,@mono/le-shared/redux/platform/state/selectors
index.tsx,connect,../mono/libs/le-shared/redux-components/src/SessionProvider/index.tsx,selectCurrentExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,AIChatWidget,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatWidget/index.tsx,selectIsPro,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChatWidget,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatWidget/index.tsx,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChatWidget,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatWidget/index.tsx,selectIsEnterpriseUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChatWidget,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatWidget/index.tsx,selectIsEnterpriseApplication,@mono/le-shared/redux/state/selectors
index.tsx,RunButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/RunButton/index.tsx,selectCurrentCheckpointIndex,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
index.tsx,AIChatAssistant,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/index.tsx,selectCurrentExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,AIChatAssistant,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/index.tsx,selectCurrentProject,@mono/le-shared/redux/platform/state/selectors
index.tsx,AIChatAssistant,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
index.tsx,AIChatAssistant,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/index.tsx,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
AIChatAssistantChatLog.tsx,AIChatAssistantChatLog,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatAssistantContent/AIChatAssistantChatLog.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
AIChatAssistantEmptyState.tsx,AIChatAssistantEmptyState,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatAssistantContent/AIChatAssistantEmptyState.tsx,selectIsPro,@mono/le-shared/redux/state/currentUser/selectors
AIChatContentFeedback.tsx,AIChatContentFeedback,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatFeedback/AIChatContentFeedback.tsx,selectCurrentCheckpoint,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
AIChatFeedback.tsx,function,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatFeedback/AIChatFeedback.tsx,selectCurrentUserEnterprise,@mono/le-shared/redux/state/currentUser/selectors
AIChatAssistantRateLimitBanner.tsx,AIChatAssistantRateLimitBanner,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatAssistantRateLimitBanner.tsx,selectIsPro,@mono/le-shared/redux/state/currentUser/selectors
AIChatAssistantRateLimitBanner.tsx,AIChatAssistantRateLimitBanner,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AIChatAssistant/AIChatAssistantRateLimitBanner.tsx,selectIsEnterpriseUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,OutputTerminalWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/OutputTerminal/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
index.tsx,OutputErrorFeedback,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/OutputTerminal/OutputErrorFeedback/index.tsx,selectHasAIErrorFeedbackEligibility,@mono/le-shared/redux/platform/state/selectors
index.tsx,OutputErrorFeedback,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/OutputTerminal/OutputErrorFeedback/index.tsx,selectUserInterfaceSettings,@mono/le-shared/redux/state/currentUser/selectors
OutputTerminal.tsx,OutputTerminal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/OutputTerminal/OutputTerminal.tsx,selectTrackingPageNameAndContentIds,@mono/le-shared/redux/platform/state/tracking/selectors
OutputTerminal.tsx,OutputTerminal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/OutputTerminal/OutputTerminal.tsx,selectCurrentTrack,@mono/le-shared/redux/platform/state/selectors
index.tsx,MissingFileModal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/MissingFileModal/index.tsx,selectAdminAuthoringMode,@mono/le-shared/redux/platform/state/admin/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectAdminAuthoringMode,@mono/le-shared/redux/platform/state/admin/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectCurrentModuleHasReviewCards,@mono/le-shared/redux/platform/state/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectIsChallengeLocation,@mono/le-shared/redux/state/location/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectIsPathCumulativeAssessmentLocation,@mono/le-shared/redux/state/location/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectCurrentContentItemIsProject,@mono/le-shared/redux/platform/state/selectors
index.tsx,PersistentCodeEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
Tabs.tsx,CodeEditorTabs,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/Tabs.tsx,selectIsChallengeLocation,@mono/le-shared/redux/state/location/selectors
Tabs.tsx,CodeEditorTabs,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/PersistentCodeEditor/Tabs.tsx,selectIsPathCumulativeAssessmentLocation,@mono/le-shared/redux/state/location/selectors
useSnack.ts,useSnack,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ExpoReactNativePreview/useSnack.ts,selectAreAllWorkspaceFilesLoaded,@mono/le-shared/redux/platform/state/workshop/workspaces/selectors
useSnack.ts,useSnack,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ExpoReactNativePreview/useSnack.ts,selectSessionOpenFiles,@mono/le-shared/redux/platform/state/workshop/sessions/selectors
useSnack.ts,useSnack,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ExpoReactNativePreview/useSnack.ts,selectWorkspaceFiles,@mono/le-shared/redux/platform/state/workshop/workspaces/selectors
index.tsx,SQLPreviewWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/SQLPreview/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
index.tsx,CodeChallengeNarrative,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeNarrative/index.tsx,selectCurrentChallengeExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,ProjectBrief,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ProjectBrief/index.tsx,selectCurrentContentItemProgress,@mono/le-shared/redux/platform/state/selectors
index.tsx,ProjectBrief,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ProjectBrief/index.tsx,selectCurrentPath,@mono/le-shared/redux/platform/state/selectors
index.tsx,ProjectBrief,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ProjectBrief/index.tsx,selectCurrentTrack,@mono/le-shared/redux/platform/state/selectors
index.tsx,ProjectBrief,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ProjectBrief/index.tsx,selectUserInterfaceSettings,@mono/le-shared/redux/state/currentUser/selectors
SandboxProjectBrief.tsx,SandboxProjectBrief,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/ProjectBrief/SandboxProjectBrief.tsx,selectUserInterfaceSettings,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,CodeChallengeV2TestOutput,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeV2TestOutput/index.tsx,selectIsChallengeLocation,@mono/le-shared/redux/state/location/selectors
index.tsx,CodeChallengeV2TestOutput,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeV2TestOutput/index.tsx,selectIsPathCumulativeAssessmentLocation,@mono/le-shared/redux/state/location/selectors
TestCodeButton.tsx,TestCodeButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeV2TestOutput/TestCodeButton.tsx,selectIsInCodeChallengeV2Variant,@mono/le-shared/redux/state/currentUser/selectors
TestCodeButton.tsx,TestCodeButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeV2TestOutput/TestCodeButton.tsx,selectCumulativeAssessment,@mono/le-shared/redux/platform/state/scenes/cumulativeAssessment/selectors
TestCodeButton.tsx,TestCodeButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/CodeChallengeV2TestOutput/TestCodeButton.tsx,selectTrackingPageNameAndContentIds,@mono/le-shared/redux/platform/state/tracking/selectors
useOpenCurrentFile.ts,useOpenCurrentFile,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/libs/useOpenCurrentFile.ts,selectWorkspaceIndex,@mono/le-shared/redux/platform/state/workshop/workspaces/selectors
index.tsx,AIChat,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/AIChat/index.tsx,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChat,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/AIChat/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ChatContent,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/AIChat/ChatContent/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChatHeader,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/AIChat/AIChatHeader/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,AIChatHeader,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/AIChat/AIChatHeader/index.tsx,selectAdminAuthoringMode,@mono/le-shared/redux/platform/state/admin/selectors
index.tsx,SandboxCodeEditor,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/SandboxCodeEditor/index.tsx,selectIsSandboxOwner,@mono/le-shared/redux/state/workshop/sandboxes/selectors
index.tsx,SandboxCodeEditor,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/SandboxCodeEditor/index.tsx,selectCurrentSandbox,@mono/le-shared/redux/state/workshop/sandboxes/selectors
Footer.tsx,Footer,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoutComponents/SandboxCodeEditor/Footer.tsx,selectCurrentSandbox,@mono/le-shared/redux/state/workshop/sandboxes/selectors
index.tsx,LearningComponentBuilder,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LearningEnvironmentMain/LayoutManager/GridManager/LearningComponentBuilder/index.tsx,selectTrackingPageName,@mono/le-shared/redux/platform/state/tracking/selectors
LearningComponentContainer.tsx,LearningComponentContainer,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LearningEnvironmentMain/LayoutManager/GridManager/LearningComponentBuilder/LearningComponentContainer.tsx,selectLocationPathName,@mono/le-shared/redux/state/location/selectors
index.tsx,TabbedPane,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LearningEnvironmentMain/LayoutManager/GridManager/GridLayout/TabbedPane/index.tsx,selectLocationPathName,@mono/le-shared/redux/state/location/selectors
index.tsx,SolutionDiffButtonWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffButtonWrapper/index.tsx,selectCurrentExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionDiffButtonWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffButtonWrapper/index.tsx,selectTrackingPageName,@mono/le-shared/redux/platform/state/tracking/selectors
index.tsx,SolutionDiffButtonWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffButtonWrapper/index.tsx,selectCurrentCheckpoint,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
index.tsx,SolutionDiffButtonWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffButtonWrapper/index.tsx,selectAILessonWalkthroughEligibleAndVariant,@mono/le-shared/redux/state/selectors
index.tsx,ResetButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ResetButton/index.tsx,selectShowFullPreview,@mono/le-shared/redux/platform/state/selectors
index.tsx,ActionButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AuthoringTools/components/ActionButton/index.tsx,selectSavepointStatus,@mono/le-shared/redux/platform/state/workshop/savepoints/selectors
index.tsx,IconWithStatus,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/AuthoringTools/components/IconWithStatus/index.tsx,selectSavepointStatus,@mono/le-shared/redux/platform/state/workshop/savepoints/selectors
index.tsx,LayoverPEChat,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/LayoverPEChat/index.tsx,selectCurrentUser,@mono/le-shared/redux/state/currentUser/selectors
index.tsx,ComponentFooter,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ComponentFooter/index.tsx,selectAdminAuthoringMode,@mono/le-shared/redux/platform/state/admin/selectors
index.tsx,ReviewButton,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ReviewButton/index.tsx,selectCurrentModuleReviewLink,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionDiffModal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/index.tsx,selectIsOnExerciseRoute,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionDiffModal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/index.tsx,selectCurrentExerciseHasPersistentCodeEditor,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionDiffModal,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/index.tsx,selectCurrentExerciseHasExpoCodeEditor,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionDiffEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionDiffEditor/index.tsx,selectCurrentCheckpoint,@mono/le-shared/redux/platform/state/scenes/exercise/selectors
index.tsx,SolutionDiffEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionDiffEditor/index.tsx,selectAILessonWalkthroughEligibleAndVariant,@mono/le-shared/redux/state/selectors
index.tsx,SolutionDiffEditorWrapper,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionDiffEditor/index.tsx,selectTrackingPageName,@mono/le-shared/redux/platform/state/tracking/selectors
SolutionDiffEditor.tsx,SolutionDiffEditor,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionDiffEditor/SolutionDiffEditor.tsx,selectAILessonWalkthroughEligibleAndVariant,@mono/le-shared/redux/state/selectors
CodeExplanationHeader.tsx,CodeExplanationHeader,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionDiffEditor/CodeExplanation/CodeExplanationHeader.tsx,selectCurrentExercise,@mono/le-shared/redux/platform/state/selectors
index.tsx,SolutionIFramePreview,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/SolutionDiffModal/SolutionIFramePreview/index.tsx,selectTrackingPageName,@mono/le-shared/redux/platform/state/tracking/selectors
useLinkNarrativeWithDocs.ts,useLinkNarrativeWithDocs,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ExerciseNarrative/useLinkNarrativeWithDocs.ts,selectCurrentTrack,@mono/le-shared/redux/platform/state/selectors
useLinkNarrativeWithDocs.ts,useLinkNarrativeWithDocs,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ExerciseNarrative/useLinkNarrativeWithDocs.ts,selectUserJWT,@mono/le-shared/redux/state/currentUser/selectors
useLinkNarrativeWithDocs.ts,useLinkNarrativeWithDocs,../mono/libs/le-shared/redux-components/src/SessionProvider/consumers/ExerciseNarrative/useLinkNarrativeWithDocs.ts,selectGraphQLGatewayBaseUrl,@mono/le-shared/redux/state/apiConfig/selectors
